retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
Sports Direct,1197831,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,29,192,5568,2728.32,Outlet
Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,45,200,90000,36000.0,In-store
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35,150,52500,15750.0,Online
Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41,60,2460,1254.6,Online
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34,39,1326,358.02,Outlet
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,125,56250,14062.5,In-store
Sports Direct,1197831,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,45,600,270000,121500.0,Outlet
Sports Direct,1197831,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,43,174,7482,4115.1,Online
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42,36,1512,604.8,Online
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,34,39,1326,530.4,Online
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Athletic Footwear,43,120,5160,2786.4,Online
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Athletic Footwear,45,400,180000,72000.0,Online
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Athletic Footwear,35,120,4200,1932.0,Outlet
Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,34,119,4046,1820.7,Online
Sports Direct,1197831,2021-09-15,South,Alabama,Birmingham,Women's Athletic Footwear,46,119,5474,3886.54,Online
Sports Direct,1197831,2021-09-15,South,Alabama,Birmingham,Women's Athletic Footwear,50,425,212500,127500.0,Outlet
Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,35,475,166250,58187.5,In-store
Sports Direct,1197831,2021-09-15,South,Alabama,Birmingham,Women's Athletic Footwear,37,140,5180,3315.2,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Women's Athletic Footwear,19,100,1900,1045.0,Online
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Women's Athletic Footwear,16,120,1920,864.0,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Women's Athletic Footwear,20,400,80000,32000.0,Online
Amazon,1185732,2021-09-17,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,225,123750,37125.0,Outlet
Amazon,1185732,2021-09-17,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,41,74,3034,1122.58,Outlet
Amazon,1185732,2021-09-17,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,53,56,2968,1246.56,Online
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Athletic Footwear,34,80,2720,1142.4,Outlet
West Gear,1185732,2021-09-18,Northeast,West Virginia,Charleston,Women's Athletic Footwear,23,59,1357,678.5,Online
Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Women's Athletic Footwear,44,78,3432,1269.84,Outlet
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Athletic Footwear,41,63,2583,1317.33,Online
Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Women's Athletic Footwear,60,250,150000,45000.0,In-store
Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Women's Athletic Footwear,54,65,3510,1544.4,Online
West Gear,1185732,2021-09-18,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,225,56250,22500.0,In-store
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Athletic Footwear,45,250,112500,45000.0,Online
West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,14,63,882,449.82,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women's Athletic Footwear,14,88,1232,640.64,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women's Athletic Footwear,15,325,48750,19500.0,Online
Sports Direct,1197831,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,45,575,258750,129375.0,Outlet
Sports Direct,1197831,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,32,201,6432,3537.6,Outlet
West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15,250,37500,15000.0,Online
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Women's Athletic Footwear,14,83,1162,615.86,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women's Athletic Footwear,12,104,1248,524.16,Outlet
West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,12,83,996,418.32,Outlet
Sports Direct,1197831,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,43,150,6450,3934.5,Online
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Women's Athletic Footwear,15,275,41250,16500.0,In-store
Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40,100,40000,14000.0,In-store
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Women's Athletic Footwear,55,200,110000,27500.0,Outlet
Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,36,25,900,405.0,Online
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Women's Athletic Footwear,50,56,2800,1092.0,Online
Sports Direct,1197831,2021-09-21,South,Alabama,Birmingham,Women's Athletic Footwear,58,95,5510,3912.1,Online
Sports Direct,1197831,2021-09-21,South,Alabama,Birmingham,Women's Athletic Footwear,60,350,210000,126000.0,Outlet
Sports Direct,1197831,2021-09-21,South,Alabama,Birmingham,Women's Athletic Footwear,44,105,4620,3049.2,Outlet
Amazon,1185732,2021-09-23,Southeast,Kentucky,Louisville,Women's Athletic Footwear,35,200,70000,28000.0,Online
Amazon,1185732,2021-09-23,Southeast,Kentucky,Louisville,Women's Athletic Footwear,32,54,1728,881.28,Online
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Women's Athletic Footwear,45,375,168750,59062.5,Online
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Women's Athletic Footwear,33,124,4092,1514.04,Outlet
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Women's Athletic Footwear,41,113,4633,2177.51,Online
Sports Direct,1197831,2021-09-25,South,Texas,Dallas,Women's Athletic Footwear,38,158,6004,3242.16,Outlet
Sports Direct,1197831,2021-09-25,South,Texas,Dallas,Women's Athletic Footwear,50,525,262500,131250.0,Outlet
West Gear,1128299,2021-09-25,West,Oregon,Portland,Women's Athletic Footwear,50,200,100000,35000.0,In-store
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,45,54,2430,1190.7,Online
West Gear,1128299,2021-09-25,West,Oregon,Portland,Women's Athletic Footwear,49,52,2548,1172.08,Online
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,50,200,100000,35000.0,In-store
Sports Direct,1197831,2021-09-25,South,Texas,Dallas,Women's Athletic Footwear,47,147,6909,4490.85,Online
West Gear,1128299,2021-09-25,West,Oregon,Portland,Women's Athletic Footwear,38,62,2356,989.52,Outlet
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,37,70,2590,1036.0,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Athletic Footwear,50,425,212500,74375.0,Online
Sports Direct,1197831,2021-09-27,South,Alabama,Birmingham,Women's Athletic Footwear,32,91,2912,2125.76,Online
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Athletic Footwear,49,123,6027,2832.69,Online
Sports Direct,1197831,2021-09-27,South,Alabama,Birmingham,Women's Athletic Footwear,26,98,2548,1707.16,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Athletic Footwear,37,145,5365,2199.65,Outlet
Sports Direct,1197831,2021-09-27,South,Alabama,Birmingham,Women's Athletic Footwear,35,325,113750,68250.0,Outlet
Sports Direct,1197831,2021-10-01,South,Texas,Dallas,Women's Athletic Footwear,56,126,7056,4586.4,Online
Sports Direct,1197831,2021-10-01,South,Texas,Dallas,Women's Athletic Footwear,60,450,270000,135000.0,Outlet
Sports Direct,1197831,2021-10-01,South,Texas,Dallas,Women's Athletic Footwear,41,135,5535,3044.25,Outlet
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,32,33,1056,432.96,Online
Sports Direct,1197831,2021-10-03,South,Alabama,Birmingham,Women's Athletic Footwear,45,450,202500,121500.0,Outlet
Sports Direct,1197831,2021-10-03,South,Alabama,Birmingham,Women's Athletic Footwear,44,131,5764,4207.72,Online
Sports Direct,1197831,2021-10-03,South,Alabama,Birmingham,Women's Athletic Footwear,36,135,4860,3256.2,Outlet
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,35,125,43750,13125.0,In-store
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,35,550,192500,77000.0,Online
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Athletic Footwear,35,116,4060,2151.8,Outlet
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,34,160,5440,2937.6,Online
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Athletic Footwear,44,101,4444,2888.6,Online
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Athletic Footwear,45,375,168750,84375.0,Online
Sports Direct,1185732,2021-10-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,55,150,82500,24750.0,In-store
Sports Direct,1185732,2021-10-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,43,45,1935,696.6,Outlet
Sports Direct,1185732,2021-10-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,50,38,1900,760.0,Online
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Women's Athletic Footwear,35,125,43750,13125.0,In-store
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34,31,1054,442.68,Online
Sports Direct,1197831,2021-10-07,South,Texas,Dallas,Women's Athletic Footwear,45,425,191250,95625.0,Outlet
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Women's Athletic Footwear,41,176,7216,2886.4,Online
Sports Direct,1197831,2021-10-07,South,Texas,Dallas,Women's Athletic Footwear,41,111,4551,2730.6,Online
Sports Direct,1197831,2021-10-07,South,Texas,Dallas,Women's Athletic Footwear,30,145,4350,2349.0,Outlet
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Women's Athletic Footwear,45,650,292500,87750.0,Online
Kohl's,1185732,2021-10-08,Northeast,New Jersey,Newark,Women's Athletic Footwear,50,125,62500,25000.0,In-store
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,50,75,37500,15000.0,In-store
Kohl's,1185732,2021-10-08,Northeast,New Jersey,Newark,Women's Athletic Footwear,48,31,1488,773.76,Online
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39,23,897,403.65,Outlet
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,47,23,1081,540.5,Online
Sports Direct,1185732,2021-10-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40,125,50000,15000.0,In-store
Sports Direct,1197831,2021-10-09,South,Alabama,Birmingham,Women's Athletic Footwear,65,550,357500,214500.0,Outlet
Sports Direct,1197831,2021-10-09,South,Alabama,Birmingham,Women's Athletic Footwear,52,193,10036,6322.68,Outlet
Sports Direct,1197831,2021-10-09,South,Alabama,Birmingham,Women's Athletic Footwear,63,143,9009,6756.75,Online
Sports Direct,1185732,2021-10-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38,33,1254,501.6,Online
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35,150,52500,18375.0,In-store
West Gear,1185732,2021-10-10,Northeast,New York,Albany,Women's Athletic Footwear,45,135,6075,2490.75,Online
Walmart,1128299,2021-10-10,West,Hawaii,Honolulu,Women's Athletic Footwear,50,83,4150,1535.5,Online
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,33,44,1452,667.92,Online
West Gear,1185732,2021-10-10,Northeast,New York,Albany,Women's Athletic Footwear,50,500,250000,75000.0,In-store
Walmart,1128299,2021-10-10,West,Hawaii,Honolulu,Women's Athletic Footwear,55,275,151250,37812.5,Outlet
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women's Athletic Footwear,13,94,1222,562.12,Outlet
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Women's Athletic Footwear,29,112,3248,1656.48,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women's Athletic Footwear,20,275,55000,22000.0,In-store
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women's Athletic Footwear,19,72,1368,752.4,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Women's Athletic Footwear,30,400,120000,48000.0,Online
Foot Locker,1185732,2021-10-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43,36,1548,696.6,Online
Foot Locker,1185732,2021-10-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45,125,56250,16875.0,Online
Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,46,61,2806,1038.22,Outlet
Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,55,46,2530,1214.4,Online
Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,60,175,105000,36750.0,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women's Athletic Footwear,41,119,4879,2244.34,Online
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women's Athletic Footwear,45,475,213750,74812.5,In-store
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,32,114,3648,1605.12,Outlet
Sports Direct,1197831,2021-10-13,South,Texas,Dallas,Women's Athletic Footwear,59,145,8555,5304.1,Online
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,45,325,146250,58500.0,Online
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,44,88,3872,1936.0,Online
Sports Direct,1197831,2021-10-13,South,Texas,Dallas,Women's Athletic Footwear,50,160,8000,4160.0,Outlet
Sports Direct,1197831,2021-10-13,South,Texas,Dallas,Women's Athletic Footwear,65,500,325000,162500.0,Outlet
Kohl's,1197831,2021-10-14,Midwest,Kansas,Wichita,Women's Athletic Footwear,19,47,893,428.64,Online
Kohl's,1197831,2021-10-14,Midwest,Kansas,Wichita,Women's Athletic Footwear,20,175,35000,12250.0,Online
Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Women's Athletic Footwear,52,44,2288,1144.0,Online
Amazon,1185732,2021-10-15,South,Alabama,Birmingham,Women's Athletic Footwear,35,100,35000,10500.0,Outlet
Sports Direct,1185732,2021-10-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,38,32,1216,328.32,Outlet
Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Women's Athletic Footwear,55,175,96250,38500.0,In-store
Sports Direct,1185732,2021-10-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,54,27,1458,554.04,Online
Amazon,1185732,2021-10-15,South,Alabama,Birmingham,Women's Athletic Footwear,25,30,750,247.5,Outlet
Sports Direct,1185732,2021-10-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55,100,55000,13750.0,In-store
Amazon,1185732,2021-10-15,South,Alabama,Birmingham,Women's Athletic Footwear,34,28,952,390.32,Online
Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Women's Athletic Footwear,55,375,206250,61875.0,In-store
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Women's Athletic Footwear,36,105,3780,1890.0,Online
West Gear,1185732,2021-10-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,175,61250,24500.0,In-store
Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Women's Athletic Footwear,51,113,5763,2362.83,Online
Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,Women's Athletic Footwear,40,400,160000,56000.0,In-store
Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,Women's Athletic Footwear,38,116,4408,2204.0,Online
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Women's Athletic Footwear,40,375,150000,60000.0,Online
West Gear,1185732,2021-10-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,32,47,1504,797.12,Online
Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Women's Athletic Footwear,40,120,4800,1680.0,Outlet
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Women's Athletic Footwear,31,120,3720,1599.6,Outlet
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Women's Athletic Footwear,20,109,2180,981.0,Outlet
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25,225,56250,22500.0,In-store
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Women's Athletic Footwear,23,105,2415,1207.5,Online
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,23,59,1357,678.5,Online
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Women's Athletic Footwear,25,350,87500,35000.0,Online
Sports Direct,1197831,2021-10-19,South,Texas,Dallas,Women's Athletic Footwear,44,190,8360,4681.6,Outlet
Amazon,1185732,2021-10-19,Northeast,Maine,Portland,Women's Athletic Footwear,50,26,1300,520.0,Online
Amazon,1185732,2021-10-19,Northeast,Maine,Portland,Women's Athletic Footwear,55,100,55000,16500.0,Outlet
Sports Direct,1197831,2021-10-19,South,Texas,Dallas,Women's Athletic Footwear,59,173,10207,6328.34,Online
Sports Direct,1197831,2021-10-19,South,Texas,Dallas,Women's Athletic Footwear,65,575,373750,186875.0,Outlet
Foot Locker,1185732,2021-10-19,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,44,61,2684,858.88,Outlet
Foot Locker,1185732,2021-10-19,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,62,47,2914,1253.02,Online
Foot Locker,1185732,2021-10-19,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,65,175,113750,34125.0,Outlet
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Women's Athletic Footwear,20,275,55000,22000.0,Online
Amazon,1185732,2021-10-21,Northeast,Maine,Portland,Women's Athletic Footwear,35,75,26250,7875.0,Outlet
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Women's Athletic Footwear,15,94,1410,634.5,Outlet
West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15,62,930,390.6,Outlet
West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18,52,936,486.72,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Women's Athletic Footwear,19,72,1368,725.04,Online
West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20,200,40000,16000.0,Online
Amazon,1185732,2021-10-21,Northeast,Maine,Portland,Women's Athletic Footwear,34,19,646,271.32,Online
Amazon,1185732,2021-10-22,Southeast,Kentucky,Louisville,Women's Athletic Footwear,45,150,67500,27000.0,Online
Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,Women's Athletic Footwear,49,21,1029,514.5,Online
Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,Women's Athletic Footwear,50,75,37500,13125.0,In-store
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Women's Athletic Footwear,59,42,2478,892.08,Online
Amazon,1185732,2021-10-22,Southeast,Kentucky,Louisville,Women's Athletic Footwear,41,42,1722,895.44,Online
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Women's Athletic Footwear,65,150,97500,24375.0,Outlet
Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Women's Athletic Footwear,32,102,3264,1272.96,Outlet
Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Women's Athletic Footwear,45,300,135000,47250.0,Online
Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Women's Athletic Footwear,43,90,3870,1896.3,Online
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,45,325,146250,51187.5,In-store
West Gear,1128299,2021-10-24,West,Oregon,Portland,Women's Athletic Footwear,45,325,146250,51187.5,In-store
West Gear,1128299,2021-10-24,West,Oregon,Portland,Women's Athletic Footwear,44,81,3564,1710.72,Online
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,31,101,3131,1158.47,Outlet
West Gear,1128299,2021-10-24,West,Oregon,Portland,Women's Athletic Footwear,34,114,3876,1511.64,Outlet
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,41,98,4018,1968.82,Online
Foot Locker,1185732,2021-10-25,South,Texas,Dallas,Women's Athletic Footwear,28,23,644,276.92,Outlet
Foot Locker,1185732,2021-10-25,South,Texas,Dallas,Women's Athletic Footwear,40,75,30000,12000.0,Outlet
Foot Locker,1185732,2021-10-25,South,Texas,Dallas,Women's Athletic Footwear,38,19,722,368.22,Online
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,35,112,3920,1646.4,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,46,95,4370,2141.3,Online
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,50,350,175000,61250.0,Online
Amazon,1185732,2021-10-27,Northeast,Maine,Portland,Women's Athletic Footwear,35,50,17500,5250.0,Outlet
Amazon,1185732,2021-10-27,Northeast,Maine,Portland,Women's Athletic Footwear,32,13,416,166.4,Online
Foot Locker,1185732,2021-10-31,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,50,20000,8000.0,Outlet
Foot Locker,1185732,2021-10-31,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,28,17,476,199.92,Outlet
Foot Locker,1185732,2021-10-31,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39,13,507,263.64,Online
Amazon,1185732,2021-11-02,Northeast,Maine,Portland,Women's Athletic Footwear,35,75,26250,7875.0,Outlet
Amazon,1185732,2021-11-02,Northeast,Maine,Portland,Women's Athletic Footwear,33,21,693,277.2,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,55,163,8965,4572.15,Online
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,35,225,78750,23625.0,In-store
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,33,65,2145,965.25,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,60,650,390000,156000.0,Online
Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,50,80,4000,1680.0,Online
Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,55,275,151250,45375.0,In-store
Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,39,83,3237,1197.69,Outlet
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Women's Athletic Footwear,54,122,6588,4018.68,Online
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Women's Athletic Footwear,60,450,270000,135000.0,Online
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Women's Athletic Footwear,43,158,6794,3532.88,Outlet
Foot Locker,1185732,2021-11-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,8,344,175.44,Online
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,53,225,11925,5008.5,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34,52,1768,724.88,Online
Foot Locker,1185732,2021-11-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,45,25,11250,4500.0,Outlet
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,55,750,412500,123750.0,Online
Foot Locker,1185732,2021-11-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32,8,256,112.64,Outlet
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Women's Athletic Footwear,35,200,70000,21000.0,In-store
Sports Direct,1185732,2021-11-07,Northeast,New Jersey,Newark,Women's Athletic Footwear,50,250,125000,50000.0,In-store
Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,48,58,2784,1531.2,Online
Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,50,200,100000,40000.0,In-store
Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,36,68,2448,1101.6,Outlet
Sports Direct,1185732,2021-11-07,Northeast,New Jersey,Newark,Women's Athletic Footwear,49,65,3185,1751.75,Online
Amazon,1185732,2021-11-08,Northeast,Maine,Portland,Women's Athletic Footwear,45,125,56250,16875.0,Outlet
Amazon,1185732,2021-11-08,Northeast,Maine,Portland,Women's Athletic Footwear,41,34,1394,557.6,Online
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,39,47,1833,788.19,Online
West Gear,1185732,2021-11-09,Northeast,New York,Albany,Women's Athletic Footwear,50,575,287500,86250.0,In-store
West Gear,1185732,2021-11-09,Northeast,New York,Albany,Women's Athletic Footwear,47,144,6768,2707.2,Online
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40,175,70000,21000.0,In-store
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35,275,96250,33687.5,In-store
Walmart,1128299,2021-11-10,West,Hawaii,Honolulu,Women's Athletic Footwear,65,400,260000,65000.0,Outlet
Walmart,1128299,2021-11-10,West,Hawaii,Honolulu,Women's Athletic Footwear,60,104,6240,2433.6,Online
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,34,83,2822,1411.0,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,59,135,7965,3982.5,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,65,500,325000,130000.0,Online
Amazon,1185732,2021-11-11,Northeast,Vermont,Burlington,Women's Athletic Footwear,60,300,180000,63000.0,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women's Athletic Footwear,45,500,225000,78750.0,In-store
Amazon,1185732,2021-11-11,Northeast,Vermont,Burlington,Women's Athletic Footwear,42,96,4032,1572.48,Outlet
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women's Athletic Footwear,15,124,1860,781.2,Outlet
Amazon,1185732,2021-11-11,Northeast,Vermont,Burlington,Women's Athletic Footwear,55,75,4125,2062.5,Online
